AnimID	Name	AinmName	Layer	WrapMode	Speed	TransitTime	LoopTime	LoopOverAnimId	IsCanBreak	StartEffect01	IsStartEffectAutoEnd01	StartEffect02	IsStartEffectAutoEnd02	StartEffect03	IsStartEffectAutoEnd03	StartEffect04	IsStartEffectAutoEnd04	StartEffect05	IsStartEffectAutoEnd05	StartEffect06	IsStartEffectAutoEnd06	EndEffect	IsCallEnd	NextAnimId	SoundID	IsSkillAnim	CameraRockRate	CameraRockID	GD_WeaponLRefixIndex	GD_WeaponRRefixIndex	IsNeedPlayWeaponAnim
134	召唤-毒神-首登	Skill_Zhaohuanshe	2	1	1	0.2	-1	-1	0	180	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	129	1	0	-1	-1	-1	0
135	碧瑶-新手引导动作	Talk	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	0	-1	1	0	-1	-1	-1	0
136	鬼王坐姿动作	Sit	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
137	小蛇出生	Attack	2	1	1	0.2	-1	-1	0	181	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
138	法宝六合镜施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	242	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	243	1	0	-1	-1	-1	1
139	法宝朱雀印施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	248	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	245	1	100	14	-1	-1	1
140	法宝慑心铃施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	251	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	239	1	0	-1	-1	-1	1
141	法宝轮回珠施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	245	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	241	1	0	-1	-1	-1	1
142	通用采集动作	Collect	2	2	1	0.2	-1	-1	0	419	1	420	1	421	1	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	1
143	霸天戮杀-鬼王男	Skill_Batianlusha	2	1	1	0.2	-1	-1	0	232	1	233	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	235	1	100	24	-1	-1	0
144	追风咒-鬼王男	Skill_Zhuifengzhou	2	1	1	0.2	-1	-1	0	240	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	236	1	0	-1	-1	-1	0
145	宠物捕捉动作	Collect	2	2	1	0.2	6	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
146	怜影-合欢男	Skill_Lianying	2	1	1	0.2	-1	-1	0	193	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	186	1	0	-1	-1	-1	0
147	风花雪月-合欢男	Skill_Fenghuaxueyue	2	1	1	0.2	-1	-1	0	317	1	318	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	317	1	100	18	-1	-1	0
148	万象生佛_start-天音男	Skill_Dafanbanruo_Start	2	1	1	0.2	-1	-1	0	208	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	149	223	1	0	-1	-1	-1	0
149	万象生佛_loop-天音男	Skill_Dafanbanruo_Loop	2	2	1	0	4	150	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
150	万象生佛_end-天音男	Skill_Dafanbanruo_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
151	因果循环-天音男	Skill_Fotuojingshi	2	1	1	0.2	-1	-1	0	207	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	214	1	0	-1	-1	-1	0
152	大梵般若-天音男	Skill_Fotuojingshi	2	1	1	0.2	-1	-1	0	206	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	213	1	0	-1	-1	-1	0
153	祈福-合欢男	Skill_Qifu	2	1	1	0.2	-1	-1	0	199	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	200	1	0	-1	-1	-1	0
154	决绝-合欢男	Skill_Tongyongbuff	2	1	1	0.2	-1	-1	0	2435	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	203	1	0	-1	-1	-1	0
155	浮光-合欢男	Skill_Tongyongbuff	2	1	1	0.2	-1	-1	0	198	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	202	1	0	-1	-1	-1	0
156	幻真-合欢男	Skill_Tongyongbuff	2	1	1	0.2	-1	-1	0	197	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	201	1	0	-1	-1	-1	0
157	秋波-合欢	Skill_Qiubo	2	1	1	0.2	-1	-1	0	194	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	204	1	0	-1	-1	-1	0
158	逍遥游-合青云	Skill_Xiaoyaoyou	2	1	1	0.2	-1	-1	0	204	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	284	1	0	-1	-1	-1	0
159	聚灵咒-鬼王	Skill_Julingzhou	2	1	1	0.2	-1	-1	0	234	1	235	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	227	1	0	-1	-1	-1	0
160	冷嘲热讽-鬼王	Skill_Lengchaorefeng	2	1	1	0.2	-1	-1	0	236	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	229	1	0	-1	-1	-1	0
161	猛火咒-鬼王	Skill_Duoshenzhou	2	1	1	0.2	-1	-1	0	2529	1	2531	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	228	1	0	-1	-1	-1	0
162	明王降世-鬼王	Skill_Menghuozhou	2	1	1	0.2	-1	-1	0	238	1	239	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	237	1	100	20	-1	-1	0
163	未名斩-鬼王	Skill_Weimingzhan	2	1	1	0.2	-1	-1	0	313	1	314	1	315	1	316	1	-1	0	-1	0	-1	1	-1	295	1	100	19	-1	-1	0
164	毁天灭地_start-鬼王男	Skill_Huitianmiedi_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	165	279	1	100	21	-1	-1	0
165	毁天灭地_loop-鬼王男女	Skill_Huitianmiedi_Loop	2	2	1	0	6	166	0	277	0	278	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
166	毁天灭地_end-鬼王男女	Skill_Huitianmiedi_End	2	1	1	0	-1	-1	0	279	1	280	1	281	1	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
167	无量真言	Skill_Wuliangzhenyan	2	1	1	0.2	-1	-1	0	224	1	225	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	222	1	100	22	-1	-1	0
168	往生咒_loop-天音男	Skill_Wangshengzhou_Loop	2	2	1	0	3	169	0	226	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	169	230	1	0	-1	-1	-1	0
169	往生咒_end-天音男	Skill_Wangshengzhou_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
170	拜堂（地面）	Marry	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	0	-1	1	0	-1	-1	-1	1
171	净土真言_start-天音男	Skill_Liudaolunhui_Start	2	1	1	0.2	-1	-1	0	222	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	172	215	1	0	-1	-1	-1	0
172	净土真言_loop-天音男女	Skill_Liudaolunhui_Loop	2	2	1	0	3	173	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
173	净土真言_end-天音男女	Skill_Liudaolunhui_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
174	诵经-天音	Skill_Songjing	2	1	1	0.2	-1	-1	0	229	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	232	1	0	-1	-1	-1	0
175	破魔秘言-天音男	Skill_Wangshengzhou_End	2	1	1	0.2	-1	-1	0	231	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	234	1	0	-1	-1	-1	0
176	真元华闪-青云	Skill_Zhenyuanhuashan	2	1	1	0.2	-1	-1	0	274	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	265	1	0	-1	-1	-1	0
177	真元护体-青云	Skill_Zhenyuanhuti	2	1	1	0.2	-1	-1	0	276	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	266	1	0	-1	-1	-1	0
178	真雷法衣-青云	Skill_Zhenyuanhuti	2	1	1	0.2	-1	-1	0	288	1	289	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	285	1	0	-1	-1	-1	0
179	绝圣弃智-青云	Skill_Jueshengqizhi	2	1	1	0.2	-1	-1	0	287	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	286	1	100	16	-1	-1	0
180	法宝神木骰施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	254	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	246	1	0	-1	-1	-1	1
181	陆雪琪舞剑	Wujian	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
182	拜堂（空中）	Ride_Marry	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	24	-1	1	0	-1	-1	-1	1
183	树精-缠绕	Skill_Chanrao	2	1	1	0.2	-1	-1	0	310	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	307	1	0	-1	-1	-1	0
184	帮战战旗引导	Collect	2	2	1	0.2	8	-1	0	419	1	420	1	421	1	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
185	炼血堂入侵-林峰-财大气粗01	Attack	2	1	1	0.2	-1	-1	0	272	0	273	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	397	1	0	-1	-1	-1	0
186	寒冰剑	Skill_Fb	2	1	1	0.2	-1	-1	0	293	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	273	1	0	-1	-1	-1	1
187	紫金葫芦	Skill_Fb	2	1	1	0.2	-1	-1	0	299	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	275	1	0	-1	-1	-1	1
188	伤心花	Skill_Fb	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
189	阴阳镜	Skill_Fb	2	1	1	0.2	-1	-1	0	301	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	313	1	0	-1	-1	-1	1
190	山河扇	Skill_Fb	2	1	1	0.2	-1	-1	0	297	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	311	1	0	-1	-1	-1	1
191	天琊	Skill_Fb	2	1	1	0.2	-1	-1	0	357	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	273	1	0	-1	-1	-1	1
192	大悲金轮	Skill_Fb	2	1	1	0.2	-1	-1	0	283	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	315	1	0	-1	-1	-1	1
193	伏龙鼎	Skill_Fb	2	1	1	0.2	-1	-1	0	348	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	320	1	0	-1	-1	-1	1
194	合欢铃	Skill_Fb	2	1	1	0.2	-1	-1	0	350	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	322	1	0	-1	-1	-1	1
195	紫芒刃	Skill_Fb	2	1	1	0.2	-1	-1	0	359	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	323	1	0	-1	-1	-1	1
196	乾坤青光戒	Skill_Fb	2	1	1	0.2	-1	-1	0	355	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	325	1	0	-1	-1	-1	1
197	琥珀朱绫	Skill_Fb	2	1	1	0.2	-1	-1	0	351	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	327	1	0	-1	-1	-1	1
198	羽翅	Skill_Fb	2	1	1	0.2	-1	-1	0	353	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	329	1	0	-1	-1	-1	1
199	羽皇	Skill_Fb	2	1	1	0.2	-1	-1	0	354	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	330	1	0	-1	-1	-1	1
200	摄魂	Skill_Fb	2	1	1	0.2	-1	-1	0	285	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	309	1	0	-1	-1	-1	1
201	噬血珠	Skill_Fb	2	1	1	0.2	-1	-1	0	361	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	336	1	0	-1	-1	-1	1
202	玄火鉴	Skill_Fb	2	1	1	0.2	-1	-1	0	261	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	270	1	0	-1	-1	-1	1
203	噬魂	Skill_Fb	2	1	1	0.2	-1	-1	0	263	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	271	1	0	-1	-1	-1	1
204	诛仙	Skill_Fb	2	1	1	0.2	-1	-1	0	381	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	377	1	0	-1	-1	-1	1
205	七劫斩龙诀_start-青云	Skill_Qijiezhanlongjue_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	206	293	1	100	15	-1	-1	0
206	七劫斩龙诀_loop-青云	Skill_Qijiezhanlongjue_Loop	2	2	1	0	1	207	0	307	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
207	七劫斩龙诀_end-天青云	Skill_Qijiezhanlongjue_End	2	1	1	0	-1	-1	0	308	1	309	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
208	草庙村-尸王-血毒	Skill_Xuedu_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	427	299	1	0	-1	-1	-1	0
209	草庙村-尸王-冰毒_start	Skill_Bingdu_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	421	300	1	0	-1	-1	-1	0
210	草庙村-尸王-蛊毒_start	Skill_Bingdu_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	423	301	1	0	-1	-1	-1	0
211	草庙村-尸王-冥毒	Skill_Mingdu_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	425	302	1	0	-1	-1	-1	0
212	草庙村-噬血普智-噬血	Skill_yanlongzhan	2	1	1	0.2	-1	-1	0	330	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	319	1	0	-1	-1	-1	0
213	草庙村-噬血普智-疯狂	Skill_Fengkuang	2	1	1	0.2	-1	-1	0	331	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	318	1	0	-1	-1	-1	0
214	黑水玄蛇技能-晕眩毒-死灵渊	Skill	2	1	1	0.2	-1	-1	0	42	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	84	1	0	-1	-1	-1	0
215	黑水玄蛇技能-降攻毒-死灵渊	Skill_01_Loop	2	2	1	0.2	5	-1	0	368	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
216	黑水玄蛇出场-死灵渊	Comeon	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
217	黑水玄蛇退场-死灵渊	Walkoff	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
218	黑水玄蛇-远程近程毒01-死灵渊(废弃)	Skill_01_Start	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	219	-1	1	0	-1	-1	-1	0
219	黑水玄蛇-远程近程毒02-死灵渊(废弃)	Skill_01_Loop	2	1	1	0.2	-1	-1	0	369	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
220	猴王赤月-逍遥涧相位怪	Skill_Yurenzhinu	2	1	1	0.2	-1	-1	0	347	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	342	1	100	25	-1	-1	0
221	金瓶儿-焚香谷相位怪	Skill_Tianshengyouwu	2	1	1	0.2	-1	-1	0	345	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	505	1	0	-1	-1	-1	0
222	萧肃-鬼王宗相位怪	Attack_01	2	1	1	0.2	-1	-1	0	365	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	424	1	0	-1	-1	-1	0
223	鬼先生-合欢任务相位怪	Attack_01	2	1	1	0.2	-1	-1	0	346	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	429	1	0	-1	-1	-1	0
224	观棋-天音相位怪	Skill_Wuliangzhenyan	2	1	1	0.2	-1	-1	0	366	1	414	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	428	1	0	-1	-1	-1	0
225	任务剧情-死亡	JQ_Hurt01	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
226	野外精英-流波山-女帝	Attack	2	1	1	0.2	-1	-1	0	364	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	337	1	0	-1	-1	-1	0
227	姜老三-死灵渊	Skill_KuangBao	2	1	1	0.2	-1	-1	0	367	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
228	兽神之叹-AOE（测试）	Attack_01	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
229	兽神之叹-嘲讽普攻	Attack_01	2	1	1	0.2	-1	-1	0	374	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	374	1	0	-1	-1	-1	0
230	兽神之叹-鱼人头领-AOE	Skill_Yurenaoe	2	1	1	0.2	-1	-1	0	371	1	546	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	386	1	0	-1	-1	-1	0
231	兽神之叹-巫妖-AOE	Skill_Wuyaozhinu	2	1	1	0.2	-1	-1	0	373	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	390	1	0	-1	-1	-1	0
232	兽神之叹-白骨蛇妖-AOE_start	Skill_Longxi_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	419	383	1	0	-1	-1	-1	0
233	兽神之叹-饕餮-AOE	Skill_Eyunkenshi	2	1	1	0.2	-1	-1	0	374	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	392	1	0	-1	-1	-1	0
234	草庙村-七尾蜈蚣-扫尾	Skill_02	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	382	1	0	-1	-1	-1	0
235	天帝宝库boss技能昏睡	Attack	2	1	1	0.2	-1	-1	0	325	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
236	天帝宝库boss技能晕眩	Attack	2	1	1	0.2	-1	-1	0	367	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
237	天帝宝库boss技能魅惑	Attack	2	1	1	0.2	-1	-1	0	377	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
238	天帝宝库boss技能定身	Attack	2	1	1	0.2	-1	-1	0	324	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
239	炼血堂入侵-林峰-财大气粗_start	Skill_Caidaqicu_Start	2	1	1	0.2	-1	-1	0	564	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	435	-1	1	0	-1	-1	-1	0
240	炼血堂入侵-美艳少妇-天生尤物	Skill_Tianshengyouwu	2	1	1	0.2	-1	-1	0	377	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	399	1	0	-1	-1	-1	0
241	冷言冷语（普攻动作）	Attack	2	1	1	0.2	-1	-1	0	378	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	400	1	0	-1	-1	-1	0
242	炼血堂逆袭-年老大-唯我独尊_start	Skill_Weiwoduzun_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	436	-1	1	0	-1	-1	-1	0
243	AOE-禁地看守_start	Attack	2	1	1	0.2	-1	-1	0	11	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	244	10	1	0	-1	-1	-1	0
244	AOE-禁地看守_loop	Attack	2	2	1	0	5	245	0	481	1	13	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	11	1	100	4	-1	-1	0
245	AOE-禁地看守_end	Attack	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
246	鬼王男展示动作-XP	Skill_Xp	2	1	1	0.2	-1	-1	0	441	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	18	582	1	0	-1	-1	-1	0
247	鬼王女展示动作-XP	Skill_Xp	2	1	1	0.2	-1	-1	0	441	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	18	582	1	0	-1	-1	-1	0
248	合欢男展示动作-江南	Skill_Jiangnan	2	1	1	0.2	-1	-1	0	442	1	105	1	444	1	-1	0	-1	0	-1	0	-1	1	18	583	1	0	-1	-1	-1	0
249	合欢女展示动作-江南	Skill_Jiangnan	2	1	1	0.2	-1	-1	0	442	1	105	1	444	1	-1	0	-1	0	-1	0	-1	1	18	583	1	0	-1	-1	-1	0
250	青云男展示动作-绝圣弃智_start	Skill_Huanleijue	2	1	1	0.2	-1	-1	0	439	1	443	1	-1	0	-1	0	-1	0	-1	0	-1	1	18	584	1	100	16	-1	-1	0
251	青云女展示动作-绝圣弃智_start	Skill_Huanleijue	2	1	1	0.2	-1	-1	0	439	1	443	1	-1	0	-1	0	-1	0	-1	0	-1	1	18	584	1	100	16	-1	-1	0
252	天音男展示动作-诵经_start	Skill_Songjing	2	1	1	0.2	-1	-1	0	440	1	470	1	-1	0	-1	0	-1	0	-1	0	-1	1	18	585	1	0	-1	-1	-1	0
253	天音女展示动作-诵经_start	Skill_Songjing	2	1	1	0.2	-1	-1	0	440	1	470	1	-1	0	-1	0	-1	0	-1	0	-1	1	18	585	1	0	-1	-1	-1	0
254	宠物增益释放	Attack	2	1	1	0.2	-1	-1	0	384	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
255	宠物减损释放	Attack	2	1	1	0.2	-1	-1	0	385	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
256	废弃	Attack	2	1	1	0.2	-1	-1	0	400	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
257	野外精英-狐岐山-狐王_start	Skill_Huwangaoe_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	431	417	1	0	-1	-1	-1	0
258	野外精英-逍遥涧-桃夭夭	Attack	2	1	1	0.2	-1	-1	0	402	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	416	1	0	-1	-1	-1	0
259	野外精英-天音寺-火头陀_start	Attack_Stand	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	429	417	1	0	-1	-1	-1	0
260	野外精英-空桑山-蝠王_start	Attack_Stand	2	2	1	0.2	2	430	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	430	-1	1	0	-1	-1	-1	0
261	废弃	Attack	2	1	1	0.2	-1	-1	0	405	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
262	废弃	Attack	2	1	1	0.2	-1	-1	0	406	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
263	废弃	Attack	2	1	1	0.2	-1	-1	0	407	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
264	梦境河阳-魔化田灵儿-万千宠爱_start	Skill_Wanqianchongai_Start	2	1	1	0.2	-1	-1	0	562	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	433	-1	1	0	-1	-1	-1	0
265	梦境河阳-魔化道玄-天下正道_start	Skill_Tianxiazhengdao_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	434	377	1	0	-1	-1	-1	0
266	梦境河阳-秦无炎-万毒云海_start	Skill_Push_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	272	282	1	0	-1	-1	-1	0
267	传功_start	Chuangong_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	268	-1	1	0	-1	-1	-1	0
268	传功_loop	Chuangong_Loop	2	2	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
269	传功_end	Chuangong_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
270	亲吻	Kiss	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
271	TV传功_loop	Chuangong_Loop	2	2	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
272	梦境河阳-秦无炎-万毒云海_loop	Skill_Push_Loop	2	2	1	0	5	273	0	410	0	411	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
273	梦境河阳-秦无炎-万毒云海_end	Skill_Push_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
274	狂霸天-鬼王宗相位_start	Skill_Push_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	275	487	1	0	-1	-1	-1	0
275	狂霸天-鬼王宗相位_loop	Skill_Push_Loop	2	2	1	0	5	276	0	410	0	411	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
