Id	Description	Name	Title	NpcType	Level	AttackDisType	SkillstrategyIndex	CombatAttrIndex	AttackIntervalTime	ForceId	PathRadius	IsReturnBorn	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	ReviveRate	ReviveTimeBegin_01	ReviveTimeEnd_01	ReviveTimeBegin_02	ReviveTimeEnd_02	DialogID	DialogRadius	DropItemNormalId	FirstDropItemNormalId	DropItemCopyId	IsAttackFly	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	Exp	ExpFactor	EnhanceID1	EnhanceID2	EnhanceID3	EnhanceID4	EnhanceID5	EnhanceID6	SilverCoinMin	SilverCoinMax	SilverCoinFactor	GoldCoinRate	GoldCoinDrop	GoldCoinFactor	NpcPaoPaoId	IsCanBeClientSel	IsNoALevelReduc	IsNoPernoctation	IsDisableFaceto	IsCanCatch	CatchFellowId	HuntCollectId	IsCleanLeaveCombat	BornAnimId	BornAnimTime	ScriptID	FinalAttackDrop	ImpactId_01	ImpactId_02	IsDiscareServerLevel	IsLogDropInfo	IsCanRecycle	LifeTime	IsForceUseAdaptAttr	IsUseNavAgent	LeaveCombatImpactId_01	LeaveCombatImpactId_02	IsMissionNPC	HeadInfoHideType	IsHeadBodyLeave
66	河阳城-王大刀	废弃		2	12	0	1	3312	2000	1	20	1	10	0	0	3000	2000	1	-1	-1	-1	-1	22	2	-1	-1	-1	1	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
67	河阳城-李大枪	废弃		2	12	0	1	3312	2000	1	20	1	10	0	0	3000	2000	1	-1	-1	-1	-1	23	2	-1	-1	-1	1	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
68	河阳城-李大刀[相位怪]	王大锤		2	12	0	24	25	2000	1	100	1	12	0	0	3000	2000	1	-1	-1	-1	-1	24	2	-1	-1	-1	1	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
69	青云山-常箭	常箭		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	26	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
70	青云山-萧逸才	萧逸才		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	27	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
71	青云山-道玄	道玄	<掌门真人>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	28	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
72	青云山-万剑一	万剑一		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	29	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
73	青云山-林惊羽	林惊羽		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	30	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
74	青云山-田不易	田不易	<大竹峰首座>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	31	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
75	青云山-水月大师	水月大师	<小竹峰首座>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	32	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
76	青云山-曾叔常	曾叔常	<风回峰首座>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	33	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
77	青云山-苏茹	苏茹		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	34	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
78	青云山-田灵儿	田灵儿		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	35	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
79	青云山-宋大仁	宋大仁		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	36	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
80	青云山-陆雪琪	陆雪琪		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	37	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
81	青云山-文敏	文敏		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	38	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
82	青云山-曾书书	曾书书		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	39	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
83	青云山-齐昊	齐昊	<龙首峰首座>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	40	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
84	青云山-方超	方超		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	41	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
85	青云山-阴癸派弟子【野怪】	阴癸派弟子		0	25	1	2	3023	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11040	-1	-1	1	3	0	1	1	48	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
86	青云山-黑云殿贼众【野怪】	黑云殿贼众		0	20	1	2	3020	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11040	-1	-1	1	3	0	1	1	36	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
87	青云山-黑竹【野怪】	黑竹		0	15	0	-1	165	2000	2	20	1	3	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	11020	-1	-1	1	3	0	1	1	25	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
88	青云山-山魈【野怪】	山魈		0	12	0	1	3012	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11020	-1	-1	1	3	0	1	1	20	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
109	测试伙伴	萌狗	<点我点我↓↓>	0	15	0	-1	18	1200	1	0	1	0	1	3	0	10000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	0	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	1	39	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
110	青云山-巡山弟子	巡山弟子		0	30	1	2	3030	2000	1	20	1	5	1	3	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
200	河阳城-裁缝	任予璇		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	97	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
201	河阳城-药品商人	常百草		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	98	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
202	河阳城-帮会使者	方海平	<帮派管理员>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	99	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	98	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
203	河阳城-酒楼掌柜	酒楼掌柜		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	100	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
204	河阳城-宠物商人	秋叶兰	<宠物结缘>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	101	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	101	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
205	河阳城-家族使者	家族使者		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	404	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
206	河阳城-钱庄老板	金满仓		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	103	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
207	河阳城-铁匠	铁匠		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	96	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
208	河阳城-马车和车夫	马夫		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	104	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
209	河阳城-赌坊赌徒	苟富贵		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	91	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
210	河阳城-书生	吕文才		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	93	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
211	河阳城-小男孩	彬彬		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
212	河阳城-小女孩	唐棠		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
213	河阳城-月老	月老	<姻缘>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	92	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
214	河阳城-老太	阿香婆		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	95	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
215	河阳城-乞丐	乞丐		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	94	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
216	河阳城-卫兵	卫兵		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
217	河阳城-卖糖葫芦的小贩	货郎		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	25	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
218	河阳城-渔翁	渔翁		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	105	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	97	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
219	河阳城-少妇	似玉		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	106	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
220	河阳城-任务-焚烧衣物1	一堆衣物		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
221	河阳城-任务-焚烧衣物2	一堆衣物		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
222	河阳城-任务-焚烧衣物3	一堆衣物		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
223	天音寺-何老伯	何老伯		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	42	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
224	天音寺-法明	法明		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	43	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
225	天音寺-法相	法相		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	44	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
226	天音寺-法善	法善		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	45	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
227	天音寺-普泓上人	普泓上人	<掌门方丈>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	46	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
228	天音寺-普方	普方	<达摩院首座>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	47	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
229	天音寺-普德	普德		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	48	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
230	天音寺-道玉	道玉		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	49	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
231	天音寺-道衍	道衍		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	50	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
232	天音寺-观棋	观棋		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	51	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
233	天音寺-观嗔	观嗔		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	52	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
234	天音寺弟子	天音寺弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
235	天音寺-红云僧【野怪】	红云僧		0	12	0	1	3012	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11020	-1	-1	1	3	0	1	1	20	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
236	天音寺-神火教弟子【野怪】	神火教弟子		0	15	0	1	3015	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11020	-1	-1	1	3	0	1	1	25	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
237	天音寺-神火教护法【野怪】	神火教护法		0	20	0	1	3020	2000	2	20	1	3	1	2	3000	2000	1	-1	-1	-1	-1	-1	2	11040	-1	-1	1	3	0	1	1	36	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	1	0
238	鬼王宗-鬼王	鬼王	<鬼王宗宗主>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	53	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
239	鬼王宗-鬼厉	鬼厉	<鬼王宗副宗主>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	54	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
240	鬼王宗-碧瑶	碧瑶		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	55	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
241	鬼王宗-青龙	青龙	<鬼王宗青龙使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	56	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
242	鬼王宗-白虎	白虎	<鬼王宗白虎使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	57	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
243	鬼王宗-朱雀	幽姬	<鬼王宗朱雀使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	58	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
244	鬼王宗-玄武	玄武	<鬼王宗玄武使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	59	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
245	鬼王宗-燕回	燕回		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	60	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
